title,city,model_year,mileage,fuel_type,engine_size,transmission,feature_lst,price,update,image
Toyota Corolla 2012 GLi 1.3 VVTi for Sale,Rawalpindi,2012,"155,000 km",Petrol,1300 cc,Manual,FEATURED,PKR 21.25 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 1986 DX for Sale,Mian Wali,1986,"99,000 km",Petrol,1300 cc,Manual,FEATURED,PKR 6.5 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2016 GLi Automatic 1.3 VVTi for Sale,Karachi,2016,"66,000 km",Petrol,1300 cc,Automatic,FEATURED,PKR 33.75 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2014 GLi 1.3 VVTi for Sale,Peshawar,2014,"143,000 km",Petrol,1300 cc,Manual,FEATURED,PKR 24.9 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2014 Altis Automatic 1.6 for Sale,Karachi,2014,"72,000 km",Petrol,1600 cc,Automatic,Not Featured,PKR 31.75 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2005 SE Saloon Automatic for Sale,Karachi,2005,"135,000 km",Petrol,1600 cc,Automatic,FEATURED,PKR 14.5 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2013 GLi 1.3 VVTi for Sale,Lahore,2013,"100,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 27.75 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2017 GLi 1.3 VVTi for Sale,Lahore,2017,"106,600 km",Petrol,1300 cc,Manual,Not Featured,PKR 37.5 lacs,Updated 2 days ago,https://cache1.pakwheels.com/ad_pictures/7948/tn_toyota-corolla-altis-grande-x-cvt-i-1-8-beige-2021-79484566.webp
Toyota Corolla 2021 Altis Grande X CVT-i 1.8 Beige Interior for Sale,Islamabad,2021,"5,269 km",Petrol,1800 cc,Automatic,FEATURED,PKR 69.75 lacs,Updated 2 days ago,https://cache2.pakwheels.com/ad_pictures/7948/tn_toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2022-79484283.webp
Toyota Corolla 2019 Altis Automatic 1.6 for Sale,Karachi,2019,"85,000 km",Petrol,1600 cc,Automatic,FEATURED,PKR 44.75 lacs,Updated 2 days ago,https://cache4.pakwheels.com/ad_pictures/7609/tn_toyota-corolla-axio-hybrid-3-2018-76095765.webp
Toyota Corolla 1994 XE for Sale,Islamabad,1994,"200,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 11 lacs,Updated 2 days ago,https://cache2.pakwheels.com/ad_pictures/7890/tn_toyota-corolla-altis-x-automatic-1-6-2022-78906721.webp
Toyota Corolla 2019 XLi Automatic for Sale,Peshawar,2019,"84,000 km",Petrol,1300 cc,Automatic,Not Featured,PKR 37 lacs,Updated 2 days ago,https://cache4.pakwheels.com/ad_pictures/8080/tn_toyota-corolla-altis-1-6-x-cvt-i-special-edition-2022-80805938.webp
Toyota Corolla 2017 XLi VVTi for Sale,Rawalpindi,2017,"68,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 32 lacs,Updated 2 days ago,https://cache4.pakwheels.com/ad_pictures/8080/tn_toyota-corolla-fielder-g-1-5-5-2014-80805468.webp
Toyota Corolla 2017 GLi 1.3 VVTi for Sale,Lahore,2017,"88,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 29.8 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2014 GLi Automatic 1.6 VVTi for Sale,Shakargarh,2014,"131,500 km",Petrol,1600 cc,Automatic,Not Featured,PKR 24 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2011 XLi VVTi Ecotec for Sale,Karachi,2011,"137,788 km",Petrol,1300 cc,Manual,Not Featured,Call,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2022 Altis 1.6 X CVT-i Special Edition for Sale,Karachi,2022,"14,000 km",Petrol,1600 cc,Automatic,Not Featured,PKR 65 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2021 Altis Grande X CVT-i 1.8 Beige Interior for Sale,Karachi,2021,"8,500 km",Petrol,1800 cc,Automatic,Not Featured,Call,Updated about 1 month ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2022 Altis Grande X CVT-i 1.8 Black Interior for Sale,Karachi,2022,"1,680 km",Petrol,1800 cc,Automatic,Not Featured,Call,Updated about 1 month ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla Axio 2018 Hybrid 1.5 for Sale,Lahore,2018,"44,000 km",Hybrid,1500 cc,Automatic,Not Featured,PKR 68 lacs,Updated about 1 month ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2022 Altis X Automatic 1.6 for Sale,Lahore,2022,20 km,Petrol,1600 cc,Automatic,Not Featured,Call,Updated about 1 month ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2022 Altis 1.6 X CVT-i Special Edition for Sale,Karachi,2022,"14,000 km",Petrol,1600 cc,Automatic,Not Featured,PKR 65 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla Fielder 2014 G for Sale,Attock,2014,"81,000 km",Petrol,1500 cc,Automatic,FEATURED,PKR 41 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2018 GLi 1.3 VVTi for Sale,Sargodha,2018,"34,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 41.45 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2023 Altis 1.6 X CVT-i for Sale,Lahore,2023,50 km,Petrol,1598 cc,Automatic,Not Featured,PKR 69.5 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 9th Generation 2008 GLi 1.3 for Sale,Hassan abdal,2008,"95,000 km",Petrol,1300 cc,Manual,FEATURED,PKR 17 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 9th Generation 2004 SE Saloon Automatic for Sale,Karachi,2004,"120,000 km",Petrol,1600 cc,Automatic,Not Featured,PKR 12.65 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2010 XLi VVTi for Sale,Sara-E-Alamgir,2010,"160,000 km",Petrol,1300 cc,Manual,FEATURED,PKR 18.75 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2015 Altis Automatic 1.6 for Sale,Lahore,2015,"72,000 km",Petrol,1600 cc,Automatic,Not Featured,PKR 39.75 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2017 Altis Automatic 1.6 for Sale,Lahore,2017,"68,000 km",Petrol,1600 cc,Automatic,FEATURED,PKR 42 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2015 GLi Automatic 1.3 VVTi for Sale,Lahore,2015,"70,000 km",Petrol,1300 cc,Automatic,FEATURED,PKR 35.25 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2022 Altis Automatic 1.6 for Sale,Okara,2022,"2,214 km",Petrol,1600 cc,Automatic,FEATURED,PKR 63.5 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2010 GLi 1.3 VVTi for Sale,Sukkur,2010,"76,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 22.8 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2018 GLi 1.3 VVTi for Sale,Islamabad,2018,"56,800 km",Petrol,1300 cc,Manual,FEATURED,PKR 40 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2023 Altis 1.6 X CVT-i Special Edition for Sale,Lahore,2023,35 km,Petrol,1600 cc,Automatic,FEATURED,PKR 73.9 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2020 Altis Grande CVT-i 1.8 for Sale,Karachi,2020,"68,000 km",Petrol,1800 cc,Automatic,FEATURED,PKR 56 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2019 GLi Automatic 1.3 VVTi for Sale,Karachi,2019,"7,000 km",Petrol,1300 cc,Automatic,Not Featured,PKR 44.5 lacs,Updated 2 days ago,https://cache3.pakwheels.com/ad_pictures/8079/tn_toyota-corolla-altis-1-6-automatic-2018-80795044.webp
Toyota Corolla 2012 Altis SR Cruisetronic 1.6 for Sale,Rahim Yar Khan,2012,"93,000 km",Petrol,1600 cc,Automatic,Not Featured,PKR 30 lacs,Updated 2 days ago,https://cache2.pakwheels.com/ad_pictures/8080/tn_toyota-corolla-gl-saloon-1986-80802233.webp
Toyota Corolla 2000 for Sale,Islamabad,2000,"197,000 km",Petrol,1600 cc,Automatic,FEATURED,PKR 18 lacs,Updated 2 days ago,https://cache1.pakwheels.com/ad_pictures/8079/tn_toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2022-80794611.webp
Toyota Corolla 2007 XLi for Sale,Peshawar,2007,"1,450 km",Petrol,1300 cc,Manual,FEATURED,PKR 14.8 lacs,Updated 2 days ago,https://cache2.pakwheels.com/ad_pictures/8080/tn_toyota-corolla-gli-vvti-2019-80802468.webp
Toyota Corolla 2013 Altis 1.6 for Sale,Islamabad,2013,"120,000 km",Petrol,1600 cc,Automatic,FEATURED,PKR 32.5 lacs,Updated 2 days ago,https://cache1.pakwheels.com/ad_pictures/8080/tn_toyota-corolla-altis-1-8-grande-automatic-2014-80801991.webp
Toyota Corolla 1980 for Sale,Islamabad,1980,"100,000 km",Diesel,2000 cc,Manual,FEATURED,PKR 5.5 lacs,Updated 2 days ago,https://cache4.pakwheels.com/ad_pictures/8080/tn_toyota-corolla-xli-vvti-2009-80802392.webp
Toyota Corolla 2012 GLi 1.3 VVTi Ecotec for Sale,Islamabad,2012,1 km,Petrol,1300 cc,Manual,FEATURED,PKR 24 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2021 Altis X Automatic 1.6 for Sale,Karachi,2021,"13,000 km",Petrol,1598 cc,Automatic,FEATURED,PKR 56 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2012 XLi VVTi for Sale,Chakwal,2012,"100,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 24.5 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2017 Altis Automatic 1.6 for Sale,Lahore,2017,"177,000 km",Petrol,1600 cc,Automatic,Not Featured,PKR 39.75 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2018 Altis Automatic 1.6 for Sale,Lahore,2018,"65,000 km",Petrol,1600 cc,Automatic,Not Featured,PKR 47.75 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 1986 GL Saloon for Sale,Karachi,1986,"135,000 km",Petrol,1500 cc,Manual,Not Featured,PKR 3.5 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2022 Altis Grande X CVT-i 1.8 Black Interior for Sale,Lahore,2022,"10,000 km",Petrol,1800 cc,Automatic,Not Featured,PKR 78.5 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2019 GLi 1.3 VVTi for Sale,Karachi,2019,"6,500 km",Petrol,1300 cc,Manual,Not Featured,PKR 45 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2014 Altis Grande CVT-i 1.8 for Sale,Lahore,2014,"111,000 km",Petrol,1800 cc,Automatic,Not Featured,PKR 36.65 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2009 XLi VVTi for Sale,Nowshera,2009,"245,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 18.8 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2016 for Sale,Karachi,2016,"65,000 km",Petrol,660 cc,Automatic,Not Featured,PKR 33.5 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2013 XLi VVTi for Sale,Bahawalpur,2013,"160,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 18.3 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Land Cruiser 1997 VX Limited 4.5 for Sale,Karachi,1997,"12,348 km",Petrol,4500 cc,Automatic,Not Featured,PKR 40 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2012 GLi 1.3 VVTi for Sale,Abbottabad,2012,"185,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 22.8 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2012 GLi 1.3 VVTi Ecotec for Sale,Wah cantt,2012,"54,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 28 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2014 GLi Automatic Limited Edition 1.6 VVTi for Sale,Multan,2014,"132,000 km",Petrol,0.0 kWh,Automatic,Not Featured,PKR 28 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 1991 SE Limited for Sale,Haripur,1991,"169,000 km",Petrol,1500 cc,Manual,FEATURED,PKR 12 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2014 Altis Automatic 1.6 for Sale,Lahore,2014,"80,000 km",Petrol,1600 cc,Automatic,Not Featured,PKR 37.5 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 1988 SE Limited for Sale,Nowshera,1988,"65,000 km",Petrol,1500 cc,Automatic,Not Featured,PKR 6.8 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2005 Altis 1.8 for Sale,Gujranwala,2005,"100,002 km",Petrol,1800 cc,Manual,Not Featured,PKR 19.5 lacs,Updated 2 days ago,https://cache1.pakwheels.com/ad_pictures/6904/Slide_toyota-corolla-altis-1-8-grande-automatic-2018-69042364.jpg
Toyota Corolla 2016 XLi VVTi for Sale,Faisalabad,2016,"129,939 km",Petrol,1300 cc,Manual,Not Featured,PKR 30 lacs,Updated 2 days ago,https://cache1.pakwheels.com/ad_pictures/8079/tn_toyota-corolla-gli-vvti-2010-80799167.webp
Toyota Corolla 2017 Altis Automatic 1.6 for Sale,Peshawar,2017,"33,000 km",Petrol,1600 cc,Automatic,Not Featured,PKR 48 lacs,Updated 2 days ago,https://cache2.pakwheels.com/ad_pictures/8079/tn_toyota-corolla-xli-vvti-2014-80799295.webp
Toyota Corolla 2006 Altis 1.8 for Sale,Islamabad,2006,"30,000 km",Petrol,1800 cc,Manual,Not Featured,PKR 32.9 lacs,Updated 2 days ago,https://cache4.pakwheels.com/ad_pictures/7973/tn_toyota-corolla-altis-1-6-x-cvt-i-2023-79735795.webp
Toyota Corolla 2021 Altis Grande X CVT-i 1.8 Black Interior for Sale,Karachi,2021,"12,000 km",Petrol,1800 cc,Automatic,Not Featured,PKR 65.75 lacs,Updated 2 days ago,https://cache2.pakwheels.com/ad_pictures/8079/tn_toyota-corolla-gli-vvti-automatic-2019-80799212.webp
Toyota Corolla 2009 XLi VVTi for Sale,Lahore,2009,"235,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 16.8 lacs,Updated 2 days ago,https://cache2.pakwheels.com/ad_pictures/8079/tn_toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2021-80798932.webp
Toyota Corolla 2016 XLi VVTi for Sale,Peshawar,2016,"100,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 29 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2008 XLi for Sale,Attock,2008,"300,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 16.5 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2010 GLi 1.3 VVTi for Sale,Rawalpindi,2010,"227,000 km",Petrol,1300 cc,Manual,FEATURED,PKR 21 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2005 Altis 1.8 for Sale,Karachi,2005,"120,000 km",Petrol,1800 cc,Manual,FEATURED,PKR 16 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2018 Altis Grande CVT-i 1.8 for Sale,Lahore,2018,"55,000 km",Petrol,1800 cc,Automatic,FEATURED,PKR 57 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2010 GLi 1.3 VVTi for Sale,Peshawar,2010,"110,000 km",Petrol,1300 cc,Manual,FEATURED,PKR 21.5 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2014 XLi VVTi for Sale,Wazirabad,2014,"183,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 19.25 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2023 Altis 1.6 X CVT-i for Sale,Karachi,2023,38 km,Petrol,1600 cc,Automatic,FEATURED,PKR 69 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2019 GLi Automatic 1.3 VVTi for Sale,Peshawar,2019,"27,645 km",Petrol,1300 cc,Automatic,FEATURED,PKR 44.5 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2021 Altis Grande X CVT-i 1.8 Black Interior for Sale,Islamabad,2021,"25,000 km",Petrol,1800 cc,Automatic,FEATURED,PKR 68.25 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2020 Altis Automatic 1.6 for Sale,Karachi,2020,"25,000 km",Petrol,1600 cc,Automatic,Not Featured,PKR 37.75 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2018 Altis Automatic 1.6 for Sale,Lahore,2018,"54,500 km",Petrol,1600 cc,Automatic,Not Featured,PKR 44.5 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2013 GLi 1.3 VVTi for Sale,Lahore,2013,"158,000 km",Petrol,1300 cc,Manual,FEATURED,PKR 23.95 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla Indus 1996 for Sale,Peshawar,1996,"157,000 km",Petrol,2000 cc,Manual,FEATURED,PKR 33 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 1991 SE Limited for Sale,Peshawar,1991,"5,000 km",Petrol,1500 cc,Automatic,FEATURED,PKR 17 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2019 for Sale,Peshawar,2019,"25,000 km",Hybrid,1800 cc,Automatic,FEATURED,PKR 1.35 crore,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2022 Altis Grande X CVT-i 1.8 Black Interior for Sale,Gujrat,2022,"17,000 km",Petrol,1800 cc,Automatic,FEATURED,PKR 74.5 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2022 Altis 1.6 X CVT-i for Sale,Islamabad,2022,"15,000 km",Petrol,1600 cc,Automatic,FEATURED,PKR 63 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2006 GLi 1.3 for Sale,Attock,2006,"140,000 km",CNG,1300 cc,Manual,Not Featured,PKR 15.4 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2012 GLi Automatic Limited Edition 1.6 VVTi for Sale,Peshawar,2012,"200,000 km",Petrol,1600 cc,Automatic,FEATURED,PKR 21.85 lacs,Updated 2 days ago,https://cache3.pakwheels.com/ad_pictures/8079/tn_toyota-corolla-xli-vvti-2009-80798004.webp
Toyota Corolla Indus 1996 2.0D Limited for Sale,Islamabad,1996,"123,459 km",Diesel,2000 cc,Manual,Not Featured,PKR 10 lacs,Updated 2 days ago,https://cache2.pakwheels.com/ad_pictures/8079/tn_toyota-corolla-xli-vvti-2017-80797779.webp
Toyota Corolla 2014 GLi Automatic 1.3 VVTi for Sale,Faisalabad,2014,"112,000 km",Petrol,1300 cc,Automatic,Not Featured,PKR 29.5 lacs,Updated 2 days ago,https://cache3.pakwheels.com/ad_pictures/8026/tn_toyota-corolla-altis-1-8-grande-automatic-2018-80268639.webp
Toyota Corolla 2015 GLi 1.3 VVTi for Sale,Islamabad,2015,"97,598 km",Petrol,1300 cc,Manual,Not Featured,PKR 32 lacs,Updated 2 days ago,https://cache1.pakwheels.com/ad_pictures/7971/tn_toyota-corolla-axio-hybrid-3-2018-79718473.webp
Toyota Corolla 2002 G L Package 1.5 for Sale,Peshawar,2002,"46,000 km",Petrol,1500 cc,Automatic,Not Featured,PKR 29.95 lacs,Updated 2 days ago,https://cache4.pakwheels.com/ad_pictures/8079/tn_toyota-corolla-1-6-2012-80796711.webp
Toyota Corolla 2016 GLi Automatic 1.3 VVTi for Sale,Lahore,2016,"125,000 km",Petrol,1300 cc,Automatic,Not Featured,PKR 39 lacs,Updated 2 days ago,https://cache2.pakwheels.com/ad_pictures/8079/tn_toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2022-80797775.webp
Toyota Corolla 2009 XLi VVTi for Sale,Sargodha,2009,"87,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 17.7 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 9th Generation 2006 2.0D for Sale,Karachi,2006,"444,489 km",Diesel,2000 cc,Manual,FEATURED,PKR 14.5 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2001 for Sale,Islamabad,2001,"100,000 km",Diesel,2000 cc,Manual,FEATURED,PKR 11 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2012 GLi Automatic 1.6 VVTi for Sale,Karachi,2012,"100,671 km",Petrol,1600 cc,Automatic,Not Featured,PKR 25 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2009 XLi VVTi for Sale,Peshawar,2009,"87,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 19.2 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2017 XLi VVTi for Sale,Karachi,2017,"63,777 km",Petrol,1300 cc,Manual,Not Featured,PKR 33.5 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2018 Altis CVT-i 1.8 for Sale,Lahore,2018,"36,250 km",Petrol,1800 cc,Automatic,Not Featured,PKR 45 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla Axio 2018 Hybrid 1.5 for Sale,Karachi,2018,"74,416 km",Hybrid,1500 cc,Automatic,Not Featured,PKR 72 lacs,,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2012 Altis 1.6 for Sale,Lahore,2012,"122,000 km",Petrol,0.0 kWh,Manual,Not Featured,PKR 25.7 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2022 Altis Grande X CVT-i 1.8 Black Interior for Sale,Karachi,2022,"2,000 km",Petrol,1800 cc,Automatic,Not Featured,PKR 75.5 lacs,Updated 2 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2022 Altis 1.6 X CVT-i Special Edition for Sale,Karachi,2022,38 km,Petrol,1598 cc,Automatic,Not Featured,PKR 78 lacs,,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
